lead_id,sessions-sum-lead_id,sessions-count_not_na-lead_id,sessions-max-lead_id,sessions-count_nonzero-lead_id,sessions-mean-lead_id,sessions-sum_per_lead-lead_id,sessions-count_not_na_per_lead-lead_id,sessions-count_nonzero_per_lead-lead_id,hits-sum-lead_id,hits-count_not_na-lead_id,hits-max-lead_id,hits-count_nonzero-lead_id,hits-mean-lead_id,hits-sum_per_lead-lead_id,hits-count_not_na_per_lead-lead_id,hits-count_nonzero_per_lead-lead_id,unique_events-sum-lead_id,unique_events-count_not_na-lead_id,unique_events-max-lead_id,unique_events-count_nonzero-lead_id,unique_events-mean-lead_id,unique_events-sum_per_lead-lead_id,unique_events-count_not_na_per_lead-lead_id,unique_events-count_nonzero_per_lead-lead_id,session_duration-sum-lead_id,session_duration-count_not_na-lead_id,session_duration-max-lead_id,session_duration-count_nonzero-lead_id,session_duration-mean-lead_id,session_duration-sum_per_lead-lead_id,session_duration-count_not_na_per_lead-lead_id,session_duration-count_nonzero_per_lead-lead_id,page_per_session-sum-lead_id,page_per_session-count_not_na-lead_id,page_per_session-max-lead_id,page_per_session-count_nonzero-lead_id,page_per_session-mean-lead_id,page_per_session-sum_per_lead-lead_id,page_per_session-count_not_na_per_lead-lead_id,page_per_session-count_nonzero_per_lead-lead_id,enquiries-sum-lead_id,enquiries-count_not_na-lead_id,enquiries-max-lead_id,enquiries-count_nonzero-lead_id,enquiries-mean-lead_id,enquiries-sum_per_lead-lead_id,enquiries-count_not_na_per_lead-lead_id,enquiries-count_nonzero_per_lead-lead_id,pageviews-sum-lead_id,pageviews-count_not_na-lead_id,pageviews-max-lead_id,pageviews-count_nonzero-lead_id,pageviews-mean-lead_id,pageviews-sum_per_lead-lead_id,pageviews-count_not_na_per_lead-lead_id,pageviews-count_nonzero_per_lead-lead_id,time_on_page-sum-lead_id,time_on_page-count_not_na-lead_id,time_on_page-max-lead_id,time_on_page-count_nonzero-lead_id,time_on_page-mean-lead_id,time_on_page-sum_per_lead-lead_id,time_on_page-count_not_na_per_lead-lead_id,time_on_page-count_nonzero_per_lead-lead_id,avg_time_on_page-sum-lead_id,avg_time_on_page-count_not_na-lead_id,avg_time_on_page-max-lead_id,avg_time_on_page-count_nonzero-lead_id,avg_time_on_page-mean-lead_id,avg_time_on_page-sum_per_lead-lead_id,avg_time_on_page-count_not_na_per_lead-lead_id,avg_time_on_page-count_nonzero_per_lead-lead_id,property_search-sum-lead_id,property_search-count_not_na-lead_id,property_search-max-lead_id,property_search-count_nonzero-lead_id,property_search-mean-lead_id,property_search-sum_per_lead-lead_id,property_search-count_not_na_per_lead-lead_id,property_search-count_nonzero_per_lead-lead_id,lead_dropped-sum-lead_id,lead_dropped-count_not_na-lead_id,lead_dropped-max-lead_id,lead_dropped-count_nonzero-lead_id,lead_dropped-mean-lead_id,lead_dropped-sum_per_lead-lead_id,lead_dropped-count_not_na_per_lead-lead_id,lead_dropped-count_nonzero_per_lead-lead_id,bounce_rate-sum-lead_id,bounce_rate-count_not_na-lead_id,bounce_rate-max-lead_id,bounce_rate-count_nonzero-lead_id,bounce_rate-mean-lead_id,bounce_rate-sum_per_lead-lead_id,bounce_rate-count_not_na_per_lead-lead_id,bounce_rate-count_nonzero_per_lead-lead_id,total_events-sum-lead_id,total_events-count_not_na-lead_id,total_events-max-lead_id,total_events-count_nonzero-lead_id,total_events-mean-lead_id,total_events-sum_per_lead-lead_id,total_events-count_not_na_per_lead-lead_id,total_events-count_nonzero_per_lead-lead_id,timestamp-gap-lead_id,social_source_referral-value-lead_id,contact_us_click-value-lead_id,app_downloads-value-lead_id,source-mode-lead_id,source-search-count-lead_id,source-leasing_website-count-lead_id,source-chat_media-count-lead_id,source-client-count-lead_id,source-direct-count-lead_id,source-google-count-lead_id,source-email-count-lead_id,device_category-count_mobile-lead_id,device_category-count_tablet-lead_id,event_category-count_Property View-lead_id,event_category-count_Client ID-lead_id,event_category-count_Property Search-lead_id,event_category-count_Scroll Depth-lead_id,event_category-count_Property Search Field-lead_id,event_category-count_Image View-lead_id,event_category-count_Property Form Field-lead_id,event_category-count_Property Lead Form-lead_id,event_category-count_Inventory Residential Lead-lead_id,event_category-count_App Download-lead_id,event_category-count_Property Residential Lead-lead_id,event_category-count_addthis-lead_id,event_category-count_Contact Us-lead_id,event_category-count_Promo-lead_id,event_category-count_Property Commercial Lead-lead_id,event_category-count_Inventory Commercial Lead-lead_id,event_category-count_Property Freehold Lead-lead_id,event_category-count_Happiness Survey Form-lead_id,event_category-count_Outbound links-lead_id,event_category-count_Download Form-lead_id
288052.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288057.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288058.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288059.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288060.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288063.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288071.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288072.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288073.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288074.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288079.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288080.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288091.0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288093.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288095.0,0,4,0,0,0.0,0.0,4.0,0.0,0.0,0,,0,,0.0,0.0,0.0,4,4,1,4,1.0,4.0,4.0,4.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,4,1,2,0.5,2.0,4.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
288096.0,0,2,0,0,0.0,0.0,2.0,0.0,4.0,1,4.0,1,4.0,4.0,1.0,1.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,7.0,1,7.0,1,7.0,7.0,1.0,1.0,7.0,1,7.0,1,7.0,7.0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,3.0,1,3.0,1,3.0,3.0,1.0,1.0,0.0,False,False,False,google,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
288098.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288099.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288101.0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288111.0,0,1,0,0,0.0,0.0,1.0,0.0,7.0,1,7.0,1,7.0,7.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,2.0,1,2.0,1,2.0,2.0,1.0,1.0,16.0,1,16.0,1,16.0,16.0,1.0,1.0,16.0,1,16.0,1,16.0,16.0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0.0,5.0,1,5.0,1,5.0,5.0,1.0,1.0,0.0,False,False,False,search,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288115.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288117.0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288120.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288121.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288122.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288123.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288124.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288125.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288126.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288127.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,2,1,2,1.0,2.0,2.0,2.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,2,1,1,0.5,1.0,2.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288130.0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
