lead_id,converted_to_tenant,sessions-count_not_na-lead_id,hits-sum-lead_id,hits-count_not_na-lead_id,unique_events-sum-lead_id,unique_events-mean-lead_id,page_per_session-sum-lead_id,pageviews-sum-lead_id,time_on_page-sum-lead_id,lead_dropped-sum-lead_id,lead_dropped-mean-lead_id,source-google-count-lead_id,device_category-count_tablet-lead_id,event_category-count_Inventory Residential Lead-lead_id,client_id,sessions-sum-client_id,sessions-count_not_na-client_id,sessions-max-client_id,sessions-mean-client_id,sessions-sum_per_lead-client_id,sessions-count_not_na_per_lead-client_id,unique_events-max-client_id,unique_events-mean-client_id,session_duration-max-client_id,session_duration-mean-client_id,page_per_session-max-client_id,page_per_session-mean-client_id,enquiries-sum-client_id,enquiries-max-client_id,enquiries-mean-client_id,enquiries-sum_per_lead-client_id,pageviews-sum-client_id,pageviews-max-client_id,pageviews-mean-client_id,pageviews-sum_per_lead-client_id,time_on_page-max-client_id,time_on_page-mean-client_id,avg_time_on_page-mean-client_id,property_search-sum-client_id,property_search-max-client_id,property_search-mean-client_id,property_search-sum_per_lead-client_id,lead_dropped-sum-client_id,lead_dropped-mean-client_id,bounce_rate-sum-client_id,bounce_rate-max-client_id,bounce_rate-mean-client_id,total_events-sum-client_id,timestamp-gap-client_id,social_source_referral-value-client_id,contact_us_click-value-client_id,app_downloads-value-client_id,source-mode-client_id,source-google-count-client_id,device_category-count_tablet-client_id,event_category-count_Property View-client_id,event_category-count_Property Search-client_id,event_category-count_Scroll Depth-client_id,event_category-count_Property Search Field-client_id,event_category-count_Image View-client_id,event_category-count_Property Form Field-client_id,event_category-count_App Download-client_id,event_category-count_Property Residential Lead-client_id,event_category-count_addthis-client_id,event_category-count_Contact Us-client_id,event_category-count_Promo-client_id,event_category-count_Property Commercial Lead-client_id,event_category-count_Property Freehold Lead-client_id,event_category-count_Happiness Survey Form-client_id,event_category-count_Download Form-client_id
295395,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.71397e+19,2,58,1,0.034482758620689655,2.0,58.0,12,1.3103448275862069,2223.0,302.7857142857143,1.0,0.14285714285714285,1.0,1.0,0.07142857142857142,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.017241379310344827,0.0,0.0,0.0,0.0,8640.000000000002,False,False,False,direct,0,0,5,1,10,7,0,8,0,0,0,0,0,0,0,0,0
292973,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.83311e+19,12,210,1,0.05714285714285714,6.0,105.0,7,1.0571428571428572,2542.0,121.73584905660377,1.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.009523809523809525,100.0,100.0,1.8867924528301887,0.0,2355.0,False,False,False,search,0,0,38,14,0,0,0,9,0,1,0,0,0,0,0,0,0
293373,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.83311e+19,12,210,1,0.05714285714285714,6.0,105.0,7,1.0571428571428572,2542.0,121.73584905660377,1.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.009523809523809525,100.0,100.0,1.8867924528301887,0.0,2355.0,False,False,False,search,0,0,38,14,0,0,0,9,0,1,0,0,0,0,0,0,0
294238,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.76128e+19,6,233,1,0.02575107296137339,3.0,116.5,8,0.721030042918455,1424.0,31.8989898989899,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.008583690987124463,0.0,0.0,0.0,0.0,360000.0,False,False,False,google,99,0,47,22,2,21,0,10,0,1,0,0,0,0,0,0,0
286150,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.76128e+19,6,233,1,0.02575107296137339,3.0,116.5,8,0.721030042918455,1424.0,31.8989898989899,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.008583690987124463,0.0,0.0,0.0,0.0,360000.0,False,False,False,google,99,0,47,22,2,21,0,10,0,1,0,0,0,0,0,0,0
293645,1,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,3.79771e+18,15,130,1,0.11538461538461539,15.0,130.0,8,1.1384615384615384,2951.0,154.44444444444446,1.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.007692307692307693,200.0,100.0,3.7037037037037037,0.0,9532.0,False,False,False,google,45,0,14,0,10,0,0,10,0,1,0,0,0,0,0,0,0
284462,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.76945e+19,2,53,1,0.03773584905660377,2.0,53.0,3,1.0377358490566038,1050.0,82.23529411764706,1.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,False,False,False,direct,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287846,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.66482e+19,3,20,1,0.15,3.0,20.0,3,1.25,417.0,104.25,1.0,0.25,0.0,0.0,0.0,0.0,14.0,3.0,1.75,14.0,280.0,104.5,84.54166666750001,0.0,0.0,0.0,0.0,1,0.05,0.0,0.0,0.0,36.0,0.0,False,False,False,google,4,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
286610,1,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,7.23948e+18,1,29,1,0.034482758620689655,1.0,29.0,5,1.4482758620689655,289.0,48.166666666666664,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,False,False,False,google,6,0,3,2,0,0,0,10,0,1,0,0,0,0,0,0,0
287540,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.86932e+18,3,51,1,0.058823529411764705,3.0,51.0,4,1.1176470588235294,625.0,70.76923076923077,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.0196078431372549,0.0,0.0,0.0,0.0,14.0,False,False,False,google,8,0,8,2,0,0,0,8,0,0,0,0,0,0,0,0,0
283777,1,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.11285e+19,1,17,1,0.058823529411764705,1.0,17.0,11,1.6470588235294117,84.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
283639,1,4,0.0,0,4,1.0,0.0,0.0,0.0,2,0.5,0,0,2,2.23516e+18,14,286,1,0.04895104895104895,7.0,143.0,5,0.9440559440559441,1050.0,48.59090909090909,1.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,4,0.013986013986013986,0.0,0.0,0.0,0.0,357690.0,False,False,False,client,38,0,56,8,12,0,0,0,0,0,0,0,0,0,0,0,0
288449,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.35567e+19,4,27,1,0.14814814814814814,1.3333333333333333,9.0,4,1.1851851851851851,249.0,47.57142857142857,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,17.0,3.0,1.3076923076923077,5.666666666666667,101.0,51.23076923076923,42.10256410307692,0.0,0.0,0.0,0.0,3,0.1111111111111111,0.0,0.0,0.0,44.0,0.0,False,False,False,google,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286797,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.56421e+19,1,12,1,0.08333333333333333,1.0,12.0,2,0.8333333333333334,186.0,37.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,False,False,False,leasing_website,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287714,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.25053e+19,2,20,1,0.1,2.0,20.0,2,1.15,238.0,59.5,1.0,0.25,0.0,0.0,0.0,0.0,8.0,1.0,1.0,8.0,138.0,59.75,59.75,0.0,0.0,0.0,0.0,1,0.05,0.0,0.0,0.0,20.0,0.0,False,False,False,search,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
286355,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.90019e+19,2,23,1,0.08695652173913043,0.6666666666666666,7.666666666666667,6,1.173913043478261,319.0,45.57142857142857,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,19.0,3.0,1.5833333333333333,6.333333333333333,136.0,56.833333333333336,35.97222222166667,0.0,0.0,0.0,0.0,3,0.13043478260869565,0.0,0.0,0.0,48.0,0.0,False,False,False,leasing_website,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286599,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.43259e+19,3,144,1,0.020833333333333332,3.0,144.0,4,1.1388888888888888,1105.0,50.22727272727273,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,89.0,4.0,2.1707317073170733,89.0,148.0,57.19512195121951,29.13414634195122,0.0,0.0,0.0,0.0,1,0.006944444444444444,0.0,0.0,0.0,184.0,0.0,False,False,False,search,0,0,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0
288737,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,8.72945e+18,4,22,1,0.18181818181818182,4.0,22.0,7,1.9090909090909092,101.0,25.25,1.0,0.25,0.0,0.0,0.0,0.0,10.0,3.0,1.25,10.0,92.0,25.25,24.125,0.0,0.0,0.0,0.0,1,0.045454545454545456,100.0,100.0,25.0,38.0,3.0,False,False,False,google,3,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
288677,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.04346e+19,4,40,1,0.1,2.0,20.0,5,1.1,233.0,41.4,1.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.05,0.0,0.0,0.0,0.0,0.0,False,False,False,google,10,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
286958,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.48192e+18,5,141,1,0.03546099290780142,0.8333333333333334,23.5,5,1.070921985815603,683.0,65.25,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,7,0.04964539007092199,0.0,0.0,0.0,0.0,0.0,False,False,False,google,28,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0
288524,0,4,0.0,0,4,1.0,0.0,0.0,0.0,2,0.5,0,0,2,7.48192e+18,5,141,1,0.03546099290780142,0.8333333333333334,23.5,5,1.070921985815603,683.0,65.25,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,7,0.04964539007092199,0.0,0.0,0.0,0.0,0.0,False,False,False,google,28,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0
283994,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.40856e+17,7,36,1,0.19444444444444445,7.0,36.0,5,1.4722222222222223,285.0,43.857142857142854,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,20.0,3.0,1.4285714285714286,20.0,150.0,44.0,34.285714285714285,0.0,0.0,0.0,0.0,1,0.027777777777777776,0.0,0.0,0.0,42.0,0.0,False,False,False,google,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
286608,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.1498e+19,4,23,1,0.17391304347826086,4.0,23.0,8,1.9565217391304348,137.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.75,6.0,137.0,34.25,34.25,0.0,0.0,0.0,0.0,1,0.043478260869565216,100.0,100.0,25.0,30.0,32.00000000000001,False,False,False,google,3,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
285248,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,8.69562e+17,3,48,1,0.0625,1.5,24.0,4,0.875,828.0,43.578947368421055,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,42.0,2.0,1.5555555555555556,21.0,444.0,77.44444444444444,55.77777777777778,0.0,0.0,0.0,0.0,2,0.041666666666666664,0.0,0.0,0.0,92.0,0.0,False,False,False,google,19,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
288468,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,4.6381e+18,258,1725,1,0.14956521739130435,258.0,1725.0,13,0.64,8671.0,159.46005509641873,1.0,0.18365472910927455,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.0005797101449275362,500.0,100.0,0.4591368227731864,0.0,9530.0,False,False,False,google,804,0,71,33,95,0,0,0,0,0,0,0,0,0,0,0,0
285052,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,6.95931e+18,12,147,1,0.08163265306122448,12.0,147.0,5,0.8843537414965986,2925.0,114.11538461538461,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.006802721088435374,100.0,100.0,1.9230769230769231,0.0,0.0,False,False,False,google,52,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0
283573,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.49906e+18,3,75,1,0.04,3.0,75.0,5,1.1466666666666667,595.0,50.38461538461539,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,False,False,False,google,13,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
284436,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.41165e+18,2,24,1,0.08333333333333333,0.5,6.0,6,1.1666666666666667,310.0,62.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,False,False,False,leasing_website,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284996,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,6.64207e+18,2,24,1,0.08333333333333333,2.0,24.0,9,2.2916666666666665,116.0,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,6.0,100.0,38.666666666666664,38.666666666666664,0.0,0.0,0.0,0.0,1,0.041666666666666664,0.0,0.0,0.0,32.0,0.0,False,False,False,google,3,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0
285814,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,6.70107e+17,9,54,2,0.16666666666666666,2.25,13.5,6,1.462962962962963,352.0,62.0,1.0,0.2,0.0,0.0,0.0,0.0,42.0,5.0,2.625,10.5,283.0,77.5,43.90625,0.0,0.0,0.0,0.0,4,0.07407407407407407,0.0,0.0,0.0,92.0,18.0,False,False,False,google,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285162,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.01376e+19,3,17,1,0.17647058823529413,3.0,17.0,3,1.411764705882353,153.0,51.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,8.0,2.0,1.3333333333333333,8.0,99.0,51.333333333333336,42.166666666666664,0.0,0.0,0.0,0.0,1,0.058823529411764705,0.0,0.0,0.0,18.0,0.0,True,False,False,chat_media,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286845,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.32623e+19,2,24,1,0.08333333333333333,2.0,24.0,3,0.9583333333333334,1400.0,233.33333333333334,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,13.0,2.0,1.1818181818181819,13.0,1186.0,254.36363636363637,245.54545454545453,0.0,0.0,0.0,0.0,1,0.041666666666666664,0.0,0.0,0.0,30.0,0.0,True,False,False,chat_media,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
287584,0,2,0.0,0,1,0.5,0.0,0.0,0.0,2,1.0,0,0,0,7.30592e+18,1,31,1,0.03225806451612903,1.0,31.0,6,1.1935483870967742,355.0,50.714285714285715,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,False,False,False,google,7,0,3,2,0,0,0,9,0,2,0,0,0,0,0,0,0
284020,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,8.6065e+18,24,166,1,0.14457831325301204,24.0,166.0,12,1.1325301204819278,2516.0,121.25,1.0,0.140625,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.006024096385542169,200.0,100.0,3.125,0.0,21044.0,False,False,False,google,63,0,17,3,31,0,0,0,0,0,0,0,0,0,0,0,0
284505,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,8.7123e+18,17,103,1,0.1650485436893204,17.0,103.0,9,1.5145631067961165,806.0,76.94117647058823,1.0,0.17647058823529413,0.0,0.0,0.0,0.0,56.0,3.0,1.75,56.0,751.0,81.6875,47.364583333125,0.0,0.0,0.0,0.0,1,0.009708737864077669,0.0,0.0,0.0,118.0,19604.0,False,False,False,google,7,0,13,3,0,0,0,7,0,1,0,0,0,0,0,0,0
285138,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.99736e+19,4,206,1,0.019417475728155338,1.3333333333333333,68.66666666666667,6,1.3689320388349515,1890.0,60.96774193548387,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,155.0,5.0,2.540983606557377,51.666666666666664,185.0,63.49180327868852,31.578142076721313,0.0,0.0,0.0,0.0,3,0.014563106796116505,100.0,100.0,3.225806451612903,306.0,0.0,False,False,False,direct,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0
288797,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.36899e+18,53,441,1,0.12018140589569161,10.6,88.2,7,0.8979591836734694,4512.0,157.26388888888889,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,5,0.011337868480725623,100.0,100.0,0.6944444444444444,0.0,378720.0,False,False,False,google,136,0,67,19,11,0,0,0,0,0,0,0,0,0,0,0,0
286050,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.11809e+19,2,62,1,0.03225806451612903,2.0,62.0,4,0.9193548387096774,407.0,58.142857142857146,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,False,False,False,google,7,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
284341,0,2,0.0,0,2,1.0,0.0,0.0,0.0,2,1.0,0,0,0,1.49598e+19,30,162,1,0.18518518518518517,30.0,162.0,6,1.271604938271605,774.0,64.5945945945946,1.0,0.16216216216216217,0.0,0.0,0.0,0.0,113.0,4.0,1.591549295774648,113.0,757.0,67.29577464788733,55.856807511830986,0.0,0.0,0.0,0.0,2,0.012345679012345678,300.0,100.0,8.108108108108109,184.0,9548.0,False,False,False,google,26,0,11,2,5,0,0,11,1,2,0,0,0,0,0,0,0
284234,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.36588e+18,1,23,1,0.043478260869565216,1.0,23.0,2,0.9130434782608695,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.043478260869565216,0.0,,,0.0,,False,False,False,,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
284899,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.13339e+19,2,19,1,0.10526315789473684,2.0,19.0,6,1.5263157894736843,166.0,55.333333333333336,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,10.0,3.0,1.6666666666666667,10.0,148.0,55.0,22.11111111,0.0,0.0,0.0,0.0,1,0.05263157894736842,0.0,0.0,0.0,22.0,0.0,False,False,False,search,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283701,1,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.10189e+19,2,19,1,0.10526315789473684,2.0,19.0,6,2.0526315789473686,123.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6666666666666666,4.0,123.0,41.0,41.0,0.0,0.0,0.0,0.0,1,0.05263157894736842,0.0,0.0,0.0,40.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
283831,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.32882e+19,1,24,1,0.041666666666666664,1.0,24.0,5,1.1666666666666667,266.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0
288466,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,8.42003e+18,2,45,1,0.044444444444444446,2.0,45.0,5,0.9333333333333333,517.0,86.16666666666667,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,False,False,False,search,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
284032,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.84391e+19,3,38,1,0.07894736842105263,3.0,38.0,3,0.868421052631579,1294.0,107.83333333333333,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.02631578947368421,0.0,0.0,0.0,0.0,17.000000000000004,False,False,False,google,24,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
284087,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.52264e+17,4,35,1,0.11428571428571428,4.0,35.0,4,1.2,,,,,0.0,,,0.0,20.0,3.0,1.4285714285714286,20.0,1474.0,260.57142857142856,247.04761904714286,0.0,0.0,0.0,0.0,1,0.02857142857142857,0.0,,,40.0,,False,False,False,,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284096,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.8561e+18,4,74,1,0.05405405405405406,4.0,74.0,5,1.1486486486486487,692.0,80.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,False,False,False,google,14,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284346,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.095e+18,21,153,1,0.13725490196078433,21.0,153.0,5,1.0588235294117647,1459.0,86.94736842105263,1.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.006535947712418301,300.0,100.0,7.894736842105263,0.0,22.0,False,False,False,client,8,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0
284367,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.874e+19,2,22,1,0.09090909090909091,2.0,22.0,7,1.9090909090909092,169.0,42.25,1.0,0.25,0.0,0.0,0.0,0.0,8.0,2.0,1.0,8.0,122.0,42.25,36.375,0.0,0.0,0.0,0.0,1,0.045454545454545456,0.0,0.0,0.0,40.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
284912,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,9.41897e+18,4,22,1,0.18181818181818182,4.0,22.0,8,1.9090909090909092,176.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.75,6.0,176.0,44.0,44.0,0.0,0.0,0.0,0.0,1,0.045454545454545456,100.0,100.0,25.0,52.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
284634,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,4.10393e+18,2,30,1,0.06666666666666667,2.0,30.0,7,2.033333333333333,186.0,46.5,1.0,0.25,0.0,0.0,0.0,0.0,10.0,3.0,1.25,10.0,105.0,46.5,33.0,0.0,0.0,0.0,0.0,1,0.03333333333333333,0.0,0.0,0.0,50.0,0.0,False,False,False,google,4,0,2,0,0,0,0,13,0,1,0,0,0,0,0,0,0
284752,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,8.29789e+17,1,17,1,0.058823529411764705,1.0,17.0,7,1.5294117647058822,148.0,49.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,False,False,False,google,3,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
284889,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,9.60008e+18,1,46,1,0.021739130434782608,1.0,46.0,6,1.3478260869565217,443.0,88.6,1.0,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,False,False,False,leasing_website,0,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0
285148,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.19751e+19,15,66,1,0.22727272727272727,7.5,33.0,5,1.1666666666666667,1472.0,87.52941176470588,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,43.0,3.0,1.303030303030303,21.5,911.0,90.12121212121212,55.404040403636365,0.0,0.0,0.0,0.0,2,0.030303030303030304,200.0,100.0,11.764705882352942,92.0,0.0,False,False,False,google,17,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
285150,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.32482e+19,1,17,1,0.058823529411764705,0.5,8.5,4,1.1764705882352942,372.0,74.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,False,False,False,google,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285160,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.51673e+19,2,22,1,0.09090909090909091,2.0,22.0,6,1.6363636363636365,456.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.75,6.0,330.0,114.0,114.0,0.0,0.0,0.0,0.0,1,0.045454545454545456,0.0,0.0,0.0,34.0,0.0,False,False,False,google,4,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0
